date_visit,prefecture,n_stay,n_people,n_room,amount_fee,n_reserve
2024-07-18,山口県,2,5,2,193600,2
2024-07-18,徳島県,1,3,1,69300,1
2024-07-18,香川県,2,4,2,94600,2
2024-07-18,愛媛県,1,32,6,544000,1
2024-07-18,高知県,1,1,1,43160,1
2024-07-18,福岡県,2,18,9,536200,2
2024-07-18,不明,41,257,87,5362992,40
2024-07-19,北海道,1,1,0,38665,1
2024-07-19,茨城県,2,4,2,243100,2
2024-07-19,埼玉県,1,2,0,41800,1
2024-07-19,千葉県,2,5,1,106050,2
2024-07-19,東京都,11,22,7,694355,9
2024-07-19,神奈川県,8,20,3,552770,7
2024-07-19,富山県,2,5,2,171350,2
2024-07-19,石川県,2,11,4,365050,2
2024-07-19,福井県,7,77,23,1945300,7
2024-07-19,山梨県,1,2,0,44550,1
2024-07-19,岐阜県,8,14,1,305305,8
2024-07-19,静岡県,2,4,2,115000,2
2024-07-19,愛知県,15,39,7,978975,15
2024-07-19,三重県,1,4,1,90060,1
2024-07-19,滋賀県,5,12,3,379200,5
2024-07-19,京都府,4,6,0,118524,4
2024-07-19,大阪府,6,11,2,297990,6
2024-07-19,兵庫県,17,32,5,654860,15
2024-07-19,奈良県,7,16,3,447800,7
2024-07-19,和歌山県,4,15,5,411280,4
2024-07-19,島根県,1,3,1,74250,1
2024-07-19,岡山県,1,10,3,167500,1
2024-07-19,広島県,1,2,0,56430,1
2024-07-19,山口県,1,4,1,80960,1
2024-07-19,徳島県,1,3,1,65340,1
2024-07-19,香川県,1,2,1,45540,1
2024-07-19,愛媛県,3,10,5,331540,3
2024-07-19,高知県,1,2,1,50600,1
2024-07-19,熊本県,2,7,2,134640,2
2024-07-19,鹿児島県,1,43,16,1139450,1
2024-07-19,不明,80,344,103,6713785,79
2024-07-20,茨城県,1,5,1,172050,1
2024-07-20,埼玉県,5,14,3,598230,5
2024-07-20,千葉県,2,4,1,61875,2
2024-07-20,東京都,9,27,8,1143722,9
2024-07-20,神奈川県,3,14,3,551720,3
2024-07-20,新潟県,2,5,1,65670,2
2024-07-20,富山県,14,19,1,449130,13
2024-07-20,石川県,7,16,5,598340,7
2024-07-20,福井県,9,36,10,1228330,9
2024-07-20,長野県,3,5,0,128480,3
2024-07-20,静岡県,4,14,5,453200,4
2024-07-20,愛知県,31,71,16,2158569,29
2024-07-20,三重県,1,2,1,72600,1
2024-07-20,滋賀県,19,25,7,697571,11
2024-07-20,京都府,8,42,6,996355,8
2024-07-20,大阪府,22,74,19,2464646,22
2024-07-20,兵庫県,11,52,13,1393725,11
2024-07-20,奈良県,4,13,4,409900,4
2024-07-20,和歌山県,10,16,4,393500,8
2024-07-20,岡山県,2,4,1,200200,2
2024-07-20,広島県,3,6,3,198000,3
2024-07-20,香川県,1,3,1,92400,1
2024-07-20,愛媛県,1,7,1,315700,1
2024-07-20,不明,112,503,115,10200218,106
2024-07-21,北海道,1,2,0,44550,1
2024-07-21,宮城県,1,2,0,48400,1
2024-07-21,栃木県,2,12,2,276795,2
2024-07-21,群馬県,2,6,2,199620,2
2024-07-21,埼玉県,1,2,1,59700,1
2024-07-21,千葉県,1,3,1,95190,1
2024-07-21,東京都,5,9,4,434090,4
2024-07-21,神奈川県,11,24,6,748950,9
2024-07-21,富山県,1,4,1,40920,1
2024-07-21,石川県,2,4,1,84150,2
2024-07-21,福井県,4,7,2,186200,4
2024-07-21,山梨県,1,5,1,117560,1
2024-07-21,長野県,1,2,0,61600,1
2024-07-21,岐阜県,2,24,5,629500,2
2024-07-21,静岡県,3,15,5,448420,3
2024-07-21,愛知県,19,47,10,1127630,19
2024-07-21,三重県,1,4,1,87120,1
2024-07-21,滋賀県,10,26,3,595348,10
2024-07-21,京都府,4,14,5,254220,3
2024-07-21,大阪府,28,80,15,1777140,27
2024-07-21,兵庫県,7,20,5,443070,7
2024-07-21,奈良県,4,8,2,270722,4
2024-07-21,和歌山県,1,8,3,256560,1
2024-07-21,岡山県,5,17,5,449340,5
2024-07-21,広島県,2,4,1,142420,1
2024-07-21,徳島県,1,17,5,289000,1
2024-07-21,香川県,5,15,4,342980,4
2024-07-21,愛媛県,4,14,4,316800,4
2024-07-21,不明,116,476,109,8306207,101
2024-07-22,茨城県,4,3,0,65340,2
2024-07-22,埼玉県,2,3,0,95700,1
2024-07-22,千葉県,1,2,1,46200,1
2024-07-22,東京都,11,29,6,724590,10
2024-07-22,神奈川県,4,14,4,354204,4
2024-07-22,新潟県,1,3,1,65640,1
2024-07-22,富山県,1,2,1,62790,1
2024-07-22,石川県,1,5,2,117790,1
2024-07-22,福井県,1,2,1,64500,1
2024-07-22,山梨県,3,4,0,67650,3
2024-07-22,長野県,5,13,3,303250,5
2024-07-22,岐阜県,9,16,6,405730,7
2024-07-22,静岡県,3,7,1,222650,3
2024-07-22,愛知県,9,14,2,269900,6
2024-07-22,三重県,6,12,3,325680,6
2024-07-22,滋賀県,2,11,2,222047,2
2024-07-22,京都府,2,13,5,175900,2
2024-07-22,大阪府,13,32,7,657307,13
2024-07-22,兵庫県,1,62,11,1023000,1
2024-07-22,奈良県,1,4,1,92700,1
2024-07-22,島根県,1,2,1,43560,1
2024-07-22,岡山県,2,6,2,148500,2
2024-07-22,広島県,0,4,1,134940,0
2024-07-22,山口県,3,7,2,346280,3
2024-07-22,香川県,2,8,2,169800,1
2024-07-22,鹿児島県,1,43,16,1051450,1
2024-07-22,不明,102,495,129,8321988,91
2024-07-23,山形県,1,3,1,123750,1
2024-07-23,茨城県,0,3,0,65340,0
2024-07-23,埼玉県,1,5,0,115500,1
2024-07-23,千葉県,1,7,2,141350,1
2024-07-23,東京都,5,24,4,624170,5
2024-07-23,神奈川県,6,4,0,69850,3
2024-07-23,新潟県,1,2,0,45540,1
2024-07-23,富山県,1,2,1,115250,1
2024-07-23,石川県,1,2,1,61600,1
2024-07-23,福井県,1,2,1,63000,1
2024-07-23,長野県,1,2,0,45540,1
2024-07-23,岐阜県,1,6,2,180340,1
2024-07-23,静岡県,1,2,0,44550,1
2024-07-23,愛知県,9,14,2,267410,6
2024-07-23,三重県,2,4,0,64900,2
2024-07-23,滋賀県,4,8,2,199400,4
2024-07-23,京都府,5,7,0,120780,5
2024-07-23,大阪府,5,7,1,129000,5
2024-07-23,兵庫県,4,168,2,1254450,4
2024-07-23,奈良県,1,3,1,82800,1
2024-07-23,鳥取県,1,2,1,99000,1
2024-07-23,香川県,1,6,2,132400,1
2024-07-23,愛媛県,1,2,1,44000,1
2024-07-23,高知県,1,3,1,69300,1
2024-07-23,福岡県,1,5,1,140110,1
2024-07-23,不明,88,398,95,6729804,74
2024-07-24,福島県,1,2,1,77300,1
2024-07-24,茨城県,2,2,1,58120,1
2024-07-24,群馬県,1,2,1,94600,1
2024-07-24,埼玉県,7,6,0,103400,4
2024-07-24,東京都,11,13,2,248130,6
2024-07-24,神奈川県,1,6,0,114730,1
2024-07-24,福井県,1,17,1,92300,2
2024-07-24,長野県,8,12,3,301290,5
2024-07-24,静岡県,3,9,3,240840,3
2024-07-24,愛知県,6,17,4,381440,5
2024-07-24,三重県,1,3,1,69050,1
2024-07-24,滋賀県,7,13,3,278050,6
2024-07-24,京都府,7,17,4,369456,6
2024-07-24,大阪府,13,18,3,324550,8
2024-07-24,兵庫県,3,61,3,584710,3
2024-07-24,奈良県,1,5,1,97980,1
2024-07-24,和歌山県,4,9,4,317986,4
2024-07-24,岡山県,5,10,4,259350,4
2024-07-24,徳島県,1,2,1,27500,1
2024-07-24,愛媛県,1,6,3,225720,1
2024-07-24,不明,79,422,115,7845320,74
2024-07-25,茨城県,5,8,4,439320,3
2024-07-25,栃木県,2,13,3,247670,2
2024-07-25,埼玉県,10,31,6,917847,10
2024-07-25,千葉県,3,8,2,201050,3
2024-07-25,東京都,9,28,4,526760,9
2024-07-25,神奈川県,1,2,1,48000,1
2024-07-25,石川県,3,4,0,77000,3
2024-07-25,福井県,3,6,2,173858,3
2024-07-25,山梨県,1,2,1,62790,1
2024-07-25,長野県,0,4,0,82500,0
2024-07-25,岐阜県,6,16,4,437450,4
2024-07-25,静岡県,8,22,7,523720,7
2024-07-25,愛知県,12,43,11,1211520,10
2024-07-25,三重県,5,9,4,231980,5
2024-07-25,滋賀県,1,8,2,180040,1
2024-07-25,京都府,11,24,3,484844,11
2024-07-25,大阪府,13,42,8,832260,13
2024-07-25,兵庫県,11,19,1,387456,11
2024-07-25,奈良県,5,13,4,360210,5
2024-07-25,和歌山県,5,9,1,241067,4
2024-07-25,鳥取県,2,7,2,161700,2
2024-07-25,島根県,1,4,1,92400,1
2024-07-25,岡山県,3,11,4,313880,3
2024-07-25,広島県,2,10,2,254500,2
2024-07-25,徳島県,1,2,1,83600,1
2024-07-25,愛媛県,3,8,3,175194,3
2024-07-25,福岡県,1,18,9,640700,1
2024-07-25,熊本県,1,2,1,45540,1
2024-07-25,宮崎県,1,3,1,69300,1
2024-07-25,不明,118,514,133,8566121,109
2024-07-26,茨城県,1,7,3,320450,1
2024-07-26,埼玉県,1,2,1,162800,1
2024-07-26,千葉県,4,14,3,283309,4
2024-07-26,東京都,9,20,5,490890,9
2024-07-26,新潟県,1,2,0,53460,1
2024-07-26,富山県,2,4,0,63580,2
2024-07-26,石川県,7,13,3,334710,7
2024-07-26,福井県,9,15,4,804625,7
2024-07-26,長野県,4,10,2,205424,4
2024-07-26,岐阜県,23,178,32,4650275,23
2024-07-26,静岡県,11,27,8,712770,11
2024-07-26,愛知県,25,75,18,1857105,22
2024-07-26,三重県,1,3,1,79200,1
2024-07-26,滋賀県,4,16,3,475740,4
2024-07-26,京都府,6,22,5,491260,4
2024-07-26,大阪府,19,51,8,951711,19
2024-07-26,兵庫県,12,101,3,1071720,11
2024-07-26,奈良県,2,11,2,276090,2
2024-07-26,和歌山県,3,11,2,329104,3
2024-07-26,鳥取県,1,4,1,108000,1
2024-07-26,岡山県,11,38,10,915190,10
2024-07-26,広島県,6,12,4,364100,4
2024-07-26,山口県,1,4,1,206800,1
2024-07-26,徳島県,2,8,2,257050,2
2024-07-26,香川県,8,23,8,583620,7
2024-07-26,愛媛県,3,11,3,295240,3
2024-07-26,高知県,1,3,1,112860,1
2024-07-26,沖縄県,1,4,1,88000,1
2024-07-26,不明,144,533,150,10254537,111
2024-07-27,北海道,1,2,0,60610,1
2024-07-27,山形県,1,3,1,135750,1
2024-07-27,茨城県,6,4,2,255800,2
2024-07-27,埼玉県,4,8,1,114620,4
2024-07-27,東京都,18,37,8,1142650,16
2024-07-27,神奈川県,4,8,2,256796,4
2024-07-27,新潟県,2,3,0,80190,2
2024-07-27,石川県,5,13,2,575240,5
2024-07-27,福井県,6,67,14,1735530,6
2024-07-27,長野県,10,16,0,348700,9
2024-07-27,岐阜県,6,14,3,396632,5
2024-07-27,静岡県,7,31,9,902640,7
2024-07-27,愛知県,20,75,22,2364440,18
2024-07-27,滋賀県,5,8,2,228300,3
2024-07-27,京都府,8,23,3,629984,8
2024-07-27,大阪府,25,80,19,2509048,24
2024-07-27,兵庫県,13,76,15,1765482,13
2024-07-27,奈良県,8,24,7,817039,8
2024-07-27,和歌山県,4,10,2,387690,4
2024-07-27,岡山県,4,18,6,569580,4
2024-07-27,広島県,6,22,5,647190,6
2024-07-27,香川県,11,41,13,1418880,11
2024-07-27,不明,106,575,142,10629508,95
2024-07-28,北海道,2,3,0,60280,2
2024-07-28,茨城県,0,4,2,229400,0
2024-07-28,栃木県,4,18,4,386040,2
2024-07-28,埼玉県,7,40,10,805130,6
2024-07-28,千葉県,4,6,0,124987,4
2024-07-28,東京都,14,26,6,743965,12
2024-07-28,神奈川県,2,4,0,97680,2
2024-07-28,新潟県,3,9,1,207075,3
2024-07-28,富山県,2,7,2,121300,2
2024-07-28,福井県,1,2,1,79500,1
2024-07-28,山梨県,1,4,1,91080,1
2024-07-28,長野県,3,17,5,623860,3
2024-07-28,岐阜県,9,36,7,1103030,8
2024-07-28,静岡県,5,11,3,346938,5
2024-07-28,愛知県,16,49,11,1305155,15
2024-07-28,三重県,2,5,2,122100,2
2024-07-28,滋賀県,8,29,6,524475,8
2024-07-28,京都府,5,14,4,455080,4
2024-07-28,大阪府,29,72,14,2202913,25
2024-07-28,兵庫県,10,23,2,454844,10
2024-07-28,奈良県,8,15,3,419600,8
2024-07-28,和歌山県,3,18,5,443500,3
2024-07-28,鳥取県,6,29,7,894300,6
2024-07-28,島根県,1,2,1,56200,1
2024-07-28,岡山県,9,25,7,708560,7
2024-07-28,広島県,1,2,0,53460,1
2024-07-28,徳島県,4,9,3,215600,3
2024-07-28,香川県,6,13,5,334120,4
2024-07-28,愛媛県,2,9,2,231000,2
2024-07-28,福岡県,10,23,4,567050,10
2024-07-28,不明,138,526,127,8884400,110
2024-07-29,北海道,1,2,0,41800,1
2024-07-29,茨城県,0,4,2,220600,0
2024-07-29,栃木県,0,18,4,335880,0
2024-07-29,埼玉県,7,21,4,544610,5
2024-07-29,千葉県,4,7,2,197650,2
2024-07-29,東京都,17,35,5,1036210,13
2024-07-29,新潟県,3,12,4,222646,3
2024-07-29,石川県,1,2,1,56500,1
2024-07-29,福井県,3,6,1,198300,3
2024-07-29,山梨県,1,3,1,89550,1
2024-07-29,長野県,4,12,4,292120,4
2024-07-29,岐阜県,6,25,6,691620,5
2024-07-29,静岡県,2,6,2,124600,2
2024-07-29,愛知県,9,26,5,640120,8
2024-07-29,三重県,3,9,3,255200,3
2024-07-29,滋賀県,2,10,3,281620,2
2024-07-29,京都府,4,12,4,380120,3
2024-07-29,大阪府,11,44,8,1097440,10
2024-07-29,兵庫県,12,24,5,740390,9
2024-07-29,奈良県,3,9,2,157765,2
2024-07-29,和歌山県,2,9,2,216200,2
2024-07-29,鳥取県,1,4,1,162800,1
2024-07-29,島根県,3,4,0,88826,3
2024-07-29,岡山県,6,25,8,597680,5
2024-07-29,山口県,1,5,1,132000,1
2024-07-29,徳島県,0,2,1,48400,0
2024-07-29,香川県,4,15,7,297700,3
2024-07-29,愛媛県,1,11,2,290400,1
2024-07-29,高知県,1,3,1,102300,1
2024-07-29,福岡県,1,18,9,640700,1
2024-07-29,不明,106,536,130,9695239,92
2024-07-30,埼玉県,3,11,3,272960,3
2024-07-30,千葉県,2,10,2,262544,2
2024-07-30,東京都,14,50,12,1523175,11
2024-07-30,神奈川県,6,87,19,1709085,6
2024-07-30,富山県,2,3,0,35640,2
2024-07-30,石川県,2,4,1,104250,2
2024-07-30,福井県,1,4,1,167200,1
2024-07-30,長野県,8,10,2,282050,5
2024-07-30,岐阜県,4,15,2,512390,4
2024-07-30,静岡県,1,2,1,61900,1
2024-07-30,愛知県,13,33,6,744885,11
2024-07-30,三重県,2,5,2,145950,2
2024-07-30,京都府,4,9,2,154300,4
2024-07-30,大阪府,11,33,8,872791,10
2024-07-30,兵庫県,6,55,11,1086418,6
2024-07-30,奈良県,1,6,2,146435,1
2024-07-30,和歌山県,2,9,2,268570,2
2024-07-30,鳥取県,2,4,2,91300,2
2024-07-30,島根県,3,10,3,366174,3
2024-07-30,岡山県,4,13,2,284900,4
2024-07-30,広島県,1,2,0,44550,1
2024-07-30,徳島県,2,6,2,136400,2
2024-07-30,香川県,4,13,4,399300,3
2024-07-30,愛媛県,1,3,1,75900,1
2024-07-30,福岡県,1,5,1,99930,1
2024-07-30,不明,113,520,118,8329360,104
2024-07-31,群馬県,1,2,0,44550,1
2024-07-31,埼玉県,3,7,1,117550,3
2024-07-31,千葉県,4,8,1,127982,4
2024-07-31,東京都,5,21,6,551640,5
2024-07-31,神奈川県,5,8,1,199114,5
2024-07-31,石川県,1,2,0,44550,1
2024-07-31,福井県,1,23,1,157346,2
2024-07-31,山梨県,2,2,0,52360,2
2024-07-31,長野県,5,15,2,444090,5
2024-07-31,岐阜県,4,14,4,284930,4
2024-07-31,静岡県,2,5,2,247500,2
2024-07-31,愛知県,10,38,10,826642,10
2024-07-31,三重県,1,2,1,55300,1
2024-07-31,滋賀県,6,10,1,398117,6
2024-07-31,京都府,5,9,1,167390,5
2024-07-31,大阪府,6,17,4,398200,6
2024-07-31,兵庫県,4,10,1,210403,4
2024-07-31,奈良県,3,18,5,458960,3
2024-07-31,和歌山県,6,24,7,580730,6
2024-07-31,鳥取県,2,8,2,179960,2
2024-07-31,島根県,2,5,2,154000,2
2024-07-31,岡山県,2,4,1,100000,1
2024-07-31,広島県,2,4,0,101750,2
2024-07-31,山口県,1,3,1,82500,1
2024-07-31,香川県,2,17,5,411600,2
2024-07-31,愛媛県,1,2,1,27500,1
2024-07-31,高知県,1,4,1,101200,1
2024-07-31,不明,115,493,131,8594171,108
2024-08-01,北海道,2,4,0,101750,2
2024-08-01,茨城県,1,3,1,74550,1
2024-08-01,栃木県,3,8,1,237635,3
2024-08-01,群馬県,3,4,0,82500,3
2024-08-01,埼玉県,9,8,1,184880,5
2024-08-01,千葉県,7,5,0,51128,4
2024-08-01,東京都,9,20,4,587100,7
2024-08-01,神奈川県,4,10,2,284550,4
2024-08-01,新潟県,2,2,0,19800,2
2024-08-01,福井県,5,12,0,289300,5
2024-08-01,長野県,10,12,1,200610,7
2024-08-01,岐阜県,2,8,2,160980,2
2024-08-01,静岡県,1,2,0,50160,1
2024-08-01,愛知県,12,29,9,677811,12
2024-08-01,三重県,7,17,3,405209,7
2024-08-01,滋賀県,5,9,1,180073,5
2024-08-01,京都府,2,3,0,59400,2
2024-08-01,大阪府,7,21,4,538770,7
2024-08-01,兵庫県,11,19,2,382002,11
2024-08-01,奈良県,7,16,3,434026,7
2024-08-01,鳥取県,1,3,1,72600,1
2024-08-01,岡山県,3,10,3,183600,2
2024-08-01,山口県,2,7,2,168300,2
2024-08-01,香川県,1,6,1,151800,1
2024-08-01,高知県,1,5,1,115500,1
2024-08-01,福岡県,2,5,1,164560,1
2024-08-01,大分県,3,12,3,294390,3
2024-08-01,不明,134,538,123,9057870,117
2024-08-02,福島県,3,4,0,46750,3
2024-08-02,茨城県,2,5,2,135450,2
2024-08-02,埼玉県,5,17,2,397892,5
2024-08-02,千葉県,3,13,2,321218,3
2024-08-02,東京都,8,27,7,759415,8
2024-08-02,神奈川県,11,20,6,849630,7
2024-08-02,新潟県,1,5,1,52250,1
2024-08-02,富山県,1,3,0,39600,1
2024-08-02,福井県,6,22,6,610920,5
2024-08-02,長野県,4,15,2,327682,4
2024-08-02,岐阜県,6,19,3,458226,6
2024-08-02,愛知県,12,23,2,529409,12
2024-08-02,三重県,4,5,0,65780,4
2024-08-02,滋賀県,8,40,6,897910,8
2024-08-02,京都府,15,31,3,635228,15
2024-08-02,大阪府,19,39,5,1057673,19
2024-08-02,兵庫県,11,72,14,905130,11
2024-08-02,奈良県,5,12,5,351000,5
2024-08-02,和歌山県,2,8,3,265030,2
2024-08-02,鳥取県,2,6,2,224400,2
2024-08-02,岡山県,1,7,2,101400,1
2024-08-02,山口県,2,21,4,390490,2
2024-08-02,徳島県,2,8,2,284550,2
2024-08-02,香川県,1,3,1,79200,1
2024-08-02,愛媛県,3,9,3,290400,3
2024-08-02,福岡県,1,8,1,220660,1
2024-08-02,大分県,1,9,3,237600,1
2024-08-02,不明,116,569,125,10223426,108
2024-08-03,埼玉県,5,11,2,345670,4
2024-08-03,千葉県,6,19,4,743270,5
2024-08-03,東京都,8,19,3,614210,8
2024-08-03,神奈川県,3,19,5,839990,3
2024-08-03,新潟県,3,5,0,152900,3
2024-08-03,富山県,5,12,2,479900,4
2024-08-03,石川県,2,8,2,294506,2
2024-08-03,福井県,5,24,5,1361050,5
2024-08-03,長野県,2,4,0,122100,2
2024-08-03,岐阜県,4,12,4,528000,4
2024-08-03,静岡県,2,9,4,267850,2
2024-08-03,愛知県,15,42,13,1431650,15
2024-08-03,滋賀県,2,3,0,89100,2
2024-08-03,京都府,2,6,1,145200,2
2024-08-03,大阪府,14,30,6,876980,13
2024-08-03,兵庫県,6,24,6,742300,6
2024-08-03,奈良県,5,14,4,464600,5
2024-08-03,和歌山県,3,10,3,312200,3
2024-08-03,鳥取県,1,8,2,246400,1
2024-08-03,岡山県,2,6,2,246400,2
2024-08-03,広島県,1,3,1,112200,1
2024-08-03,徳島県,1,3,1,105600,1
2024-08-03,香川県,1,4,1,162800,1
2024-08-03,愛媛県,2,16,4,472700,2
2024-08-03,不明,109,491,115,10523010,105
2024-08-04,宮城県,2,3,0,95040,2
2024-08-04,秋田県,4,6,0,115890,4
2024-08-04,福島県,1,4,1,102600,1
2024-08-04,埼玉県,3,9,2,198465,3
2024-08-04,千葉県,7,15,4,662070,4
2024-08-04,東京都,7,16,3,520956,6
2024-08-04,神奈川県,3,8,2,397100,3
2024-08-04,新潟県,4,8,1,124080,4
2024-08-04,富山県,0,2,1,140800,0
2024-08-04,石川県,3,11,3,354050,3
2024-08-04,福井県,1,2,1,72900,1
2024-08-04,山梨県,1,3,0,66000,1
2024-08-04,長野県,11,18,0,433977,11
2024-08-04,岐阜県,5,10,3,378400,5
2024-08-04,静岡県,3,24,7,316880,3
2024-08-04,愛知県,14,38,6,1050110,13
2024-08-04,三重県,9,19,3,495490,9
2024-08-04,滋賀県,9,14,2,253520,9
2024-08-04,京都府,5,9,0,204820,5
2024-08-04,大阪府,11,26,4,560707,11
2024-08-04,兵庫県,13,34,5,883893,12
2024-08-04,奈良県,4,9,2,228875,2
2024-08-04,和歌山県,3,13,4,412090,3
2024-08-04,岡山県,2,6,1,158400,1
2024-08-04,山口県,1,4,1,96800,1
2024-08-04,香川県,3,9,3,277200,3
2024-08-04,愛媛県,7,7,1,110522,4
2024-08-04,熊本県,1,2,0,47520,1
2024-08-04,不明,101,398,91,8237012,86
2024-08-05,群馬県,1,2,1,121000,1
2024-08-05,埼玉県,7,14,4,394590,7
2024-08-05,千葉県,3,10,0,164351,3
2024-08-05,東京都,20,39,6,1068688,17
2024-08-05,神奈川県,11,12,4,554401,6
2024-08-05,新潟県,7,18,3,453710,5
2024-08-05,富山県,3,11,2,331340,3
2024-08-05,石川県,1,3,1,89550,1
2024-08-05,山梨県,1,5,1,108540,1
2024-08-05,岐阜県,5,16,4,543790,4
2024-08-05,静岡県,7,36,10,823250,6
2024-08-05,愛知県,5,14,6,556350,5
2024-08-05,三重県,1,2,1,50600,1
2024-08-05,滋賀県,5,5,1,133537,2
2024-08-05,京都府,5,10,2,300570,5
2024-08-05,大阪府,7,39,9,469291,6
2024-08-05,兵庫県,13,29,5,742074,10
2024-08-05,奈良県,2,12,2,289815,2
2024-08-05,和歌山県,2,9,2,230130,2
2024-08-05,鳥取県,1,6,2,151800,1
2024-08-05,岡山県,1,8,1,211200,1
2024-08-05,広島県,1,2,0,41140,1
2024-08-05,徳島県,1,4,1,105600,1
2024-08-05,香川県,1,6,1,148800,1
2024-08-05,愛媛県,1,7,1,98202,1
2024-08-05,長崎県,6,4,0,62700,3
2024-08-05,不明,85,480,125,9735450,74
2024-08-06,埼玉県,13,19,2,414199,9
2024-08-06,東京都,7,13,3,375740,4
2024-08-06,神奈川県,0,7,1,129801,0
2024-08-06,新潟県,0,4,0,101750,0
2024-08-06,福井県,2,7,2,251850,2
2024-08-06,岐阜県,2,12,3,594070,2
2024-08-06,静岡県,2,10,3,217550,2
2024-08-06,愛知県,9,26,7,593999,9
2024-08-06,三重県,5,19,4,422400,5
2024-08-06,滋賀県,5,16,3,533507,5
2024-08-06,京都府,11,18,2,341740,10
2024-08-06,大阪府,17,61,10,798788,16
2024-08-06,兵庫県,5,16,2,321239,5
2024-08-06,奈良県,2,7,2,268920,2
2024-08-06,和歌山県,2,7,2,115470,2
2024-08-06,岡山県,2,6,2,158850,2
2024-08-06,徳島県,1,3,1,72600,1
2024-08-06,香川県,1,7,1,173600,1
2024-08-06,愛媛県,3,13,3,430100,3
2024-08-06,高知県,1,4,1,126720,1
2024-08-06,福岡県,1,4,1,116020,1
2024-08-06,長崎県,0,4,0,62700,0
2024-08-06,不明,78,384,100,7497120,64
2024-08-07,茨城県,3,22,5,710140,3
2024-08-07,群馬県,1,2,0,45540,1
2024-08-07,埼玉県,6,15,1,332026,3
2024-08-07,千葉県,7,12,1,292225,6
2024-08-07,東京都,12,40,10,1131550,10
2024-08-07,神奈川県,2,7,2,95700,2
2024-08-07,新潟県,3,5,1,138350,3
2024-08-07,石川県,1,2,0,59400,1
2024-08-07,福井県,3,13,3,402190,4
2024-08-07,山梨県,1,2,1,51480,1
2024-08-07,長野県,1,4,0,110000,1
2024-08-07,静岡県,3,9,3,263200,3
2024-08-07,愛知県,5,13,3,342890,4
2024-08-07,三重県,4,10,4,318340,3
2024-08-07,滋賀県,2,8,2,275340,2
2024-08-07,京都府,9,15,3,363820,6
2024-08-07,大阪府,12,29,3,716644,11
2024-08-07,兵庫県,3,8,1,190600,3
2024-08-07,奈良県,2,4,1,133235,1
2024-08-07,和歌山県,6,13,2,175450,5
2024-08-07,岡山県,6,19,5,467935,4
2024-08-07,山口県,1,4,1,167200,1
2024-08-07,香川県,7,17,5,598900,5
2024-08-07,熊本県,5,10,1,251900,5
2024-08-07,不明,87,495,129,10448580,76
2024-08-08,埼玉県,4,22,4,667150,4
2024-08-08,千葉県,7,14,1,289641,7
2024-08-08,東京都,34,55,12,1658785,22
2024-08-08,神奈川県,14,24,1,603350,11
2024-08-08,新潟県,1,2,1,57500,1
2024-08-08,富山県,1,4,1,52800,1
2024-08-08,石川県,5,13,3,457440,5
2024-08-08,福井県,2,8,2,354500,2
2024-08-08,山梨県,2,8,2,215600,2
2024-08-08,岐阜県,7,21,5,534510,7
2024-08-08,愛知県,9,21,5,485216,8
2024-08-08,三重県,2,10,3,323920,2
2024-08-08,滋賀県,2,8,2,247670,2
2024-08-08,京都府,18,31,1,489939,15
2024-08-08,大阪府,7,28,6,783018,6
2024-08-08,兵庫県,12,27,4,773280,10
2024-08-08,奈良県,0,4,1,133235,0
2024-08-08,和歌山県,0,2,1,49500,0
2024-08-08,岡山県,4,19,6,460010,4
2024-08-08,広島県,3,5,0,47036,3
2024-08-08,徳島県,4,16,5,429000,3
2024-08-08,香川県,3,12,4,371200,2
2024-08-08,愛媛県,1,2,1,70400,1
2024-08-08,熊本県,1,2,1,90000,1
2024-08-08,沖縄県,1,4,1,105600,1
2024-08-08,不明,100,435,102,8342420,84
2024-08-09,茨城県,2,6,2,330000,2
2024-08-09,埼玉県,3,9,1,305670,3
2024-08-09,千葉県,9,14,1,295840,7
2024-08-09,東京都,13,49,6,1320940,12
2024-08-09,神奈川県,9,17,2,368385,9
2024-08-09,石川県,4,5,0,95479,4
2024-08-09,福井県,3,10,4,221400,3
2024-08-09,山梨県,1,2,1,72900,1
2024-08-09,長野県,1,4,1,80850,1
2024-08-09,岐阜県,8,20,6,589440,8
2024-08-09,静岡県,5,20,6,742100,5
2024-08-09,愛知県,20,45,11,1387587,18
2024-08-09,滋賀県,6,15,1,246970,6
2024-08-09,京都府,17,32,1,530465,17
2024-08-09,大阪府,10,30,4,875060,10
2024-08-09,兵庫県,14,34,7,988313,14
2024-08-09,奈良県,6,13,1,380239,6
2024-08-09,和歌山県,3,12,3,457964,3
2024-08-09,島根県,1,2,1,70400,1
2024-08-09,岡山県,1,2,1,125400,1
2024-08-09,広島県,2,8,3,379550,2
2024-08-09,徳島県,0,10,3,264000,0
2024-08-09,香川県,0,4,1,123200,0
2024-08-09,愛媛県,1,2,1,96800,1
2024-08-09,沖縄県,1,2,1,83900,1
2024-08-09,不明,90,450,110,9031155,88
2024-08-10,北海道,1,2,0,70400,1
2024-08-10,福島県,1,4,1,183600,1
2024-08-10,群馬県,2,7,0,205700,2
2024-08-10,埼玉県,3,13,3,407950,3
2024-08-10,千葉県,3,9,0,264000,3
2024-08-10,東京都,15,35,8,1752260,13
2024-08-10,神奈川県,7,13,3,700200,6
2024-08-10,富山県,6,18,4,636340,4
